 472373.8500000,3639547.5200000,-401.050000
 472391.9700000,3639442.5400000,-399.590000
 472410.0800000,3639336.3700000,-393.510000
 472428.2000000,3639229.0500000,-387.260000
 472446.3000000,3639120.5900000,-376.120000
 472464.2700000,3639010.9700000,-361.720000
 472481.9000000,3638900.0400000,-342.270000
 472498.9000000,3638787.3400000,-314.370000
 472515.3200000,3638672.0100000,-291.200000
 472531.7700000,3638553.2300000,-267.790000
 472549.0800000,3638430.5100000,-238.860000
 472568.1600000,3638303.4900000,-204.980000
 472590.2500000,3638171.8800000,-166.700000
 472617.1400000,3638035.8900000,-129.680000
 472650.6200000,3637897.2200000,-102.910000
 472690.6200000,3637758.4800000,-95.600000
 472735.4500000,3637620.8800000,-93.530000
 472783.8500000,3637484.0400000,-91.660000
 472835.5000000,3637347.2100000,-88.540000
 472890.7300000,3637209.7300000,-84.970000
 472950.2700000,3637071.3300000,-79.970000
 473014.9300000,3636932.2100000,-73.930000
 473085.3800000,3636792.6600000,-68.330000
 473162.7500000,3636653.2700000,-64.160000
 473247.9300000,3636516.0200000,-60.300000
 473339.6500000,3636383.2300000,-55.700000
 473435.4000000,3636255.1200000,-50.850000
 473533.9400000,3636129.9700000,-46.310000
 473635.9900000,3636005.8900000,-41.620000
 473743.8100000,3635882.2600000,-36.300000
 473859.8700000,3635760.5800000,-31.050000
 473984.9400000,3635644.0100000,-26.810000
 474118.0100000,3635535.4200000,-24.510000
 474257.2700000,3635437.2100000,-22.350000
 474399.7300000,3635351.8400000,-19.480000
 474540.1400000,3635280.5100000,-16.700000
 474672.5400000,3635221.0600000,-14.370000
 474792.9400000,3635169.0100000,-11.620000
 474898.6900000,3635119.7900000,-9.260000
 474987.4000000,3635068.4200000,-7.520000
 475056.8200000,3635009.4700000,-6.180000
 472342.7200000,3640386.9600000,-288.870000
 472371.0100000,3640284.4700000,-285.580000
 472397.1400000,3640184.1400000,-286.380000
 472421.3000000,3640084.5200000,-298.530000
 472443.9100000,3639984.6100000,-312.170000
 472465.3800000,3639883.8900000,-316.540000
 472486.0900000,3639782.1300000,-350.640000
 472506.3300000,3639679.2700000,-382.270000
 472526.2900000,3639575.3000000,-389.130000
 472546.1200000,3639470.2100000,-388.850000
 472565.8900000,3639364.0300000,-386.760000
 472585.6900000,3639256.7200000,-388.620000
 472605.5200000,3639148.2400000,-390.860000
 472625.4000000,3639038.4900000,-387.090000
 472645.3300000,3638927.2700000,-375.870000
 472665.3700000,3638814.2900000,-365.850000
 472685.7300000,3638699.1400000,-346.260000
 472706.8300000,3638581.4400000,-320.890000
 472729.2500000,3638460.9100000,-296.450000
 472753.7100000,3638337.4200000,-243.440000
 472781.0300000,3638211.0300000,-199.430000
 472812.0700000,3638082.1500000,-170.970000
 472847.4800000,3637951.5500000,-147.880000
 472887.4100000,3637820.1500000,-126.770000
 472931.5900000,3637688.5700000,-107.260000
 472979.7000000,3637557.0500000,-106.660000
 473031.6100000,3637425.5300000,-109.470000
 473087.4700000,3637293.9400000,-95.580000
 473147.6000000,3637162.2700000,-100.080000
 473212.4300000,3637030.7100000,-101.530000
 473282.3900000,3636899.6500000,-96.410000
 473357.8700000,3636769.6900000,-80.700000
 473438.9400000,3636641.6700000,-72.190000
 473525.2300000,3636516.3200000,-65.850000
 473616.1300000,3636393.9200000,-59.880000
 473711.3000000,3636274.2500000,-56.730000
 473810.9500000,3636157.0600000,-51.370000
 473915.7100000,3636042.4800000,-46.910000
 474026.1900000,3635931.3300000,-39.860000
 474142.4600000,3635824.9300000,-34.340000
 474263.8900000,3635724.7300000,-31.110000
 474389.0600000,3635631.9300000,-33.110000
 474515.8900000,3635547.2300000,-37.780000
 474641.6400000,3635470.3800000,-45.110000
 474763.4800000,3635399.8400000,-50.430000
 474878.9700000,3635332.8100000,-49.120000
 474986.3000000,3635265.5600000,-41.860000
 475084.0900000,3635193.5500000,-22.150000
 475171.2500000,3635111.7400000,-9.190000
 472497.1900000,3640424.9000000,-281.860000
 472520.0800000,3640321.7400000,-274.030000
 472544.2200000,3640220.0000000,-283.510000
 472568.0700000,3640118.7500000,-295.000000
 472591.2800000,3640017.4000000,-292.840000
 472613.8500000,3639915.5600000,-290.310000
 472635.8900000,3639813.0300000,-294.940000
 472657.5600000,3639709.6700000,-325.300000
 472679.0100000,3639605.4200000,-357.320000
 472700.3400000,3639500.2300000,-369.000000
 472721.6600000,3639394.0600000,-375.010000
 472743.0700000,3639286.8600000,-374.240000
 472764.6300000,3639178.5600000,-374.530000
 472786.4400000,3639069.0600000,-382.030000
 472808.6000000,3638958.2200000,-386.230000
 472831.2600000,3638845.8500000,-376.850000
 472854.6700000,3638731.7500000,-370.200000
 472879.1600000,3638615.7600000,-367.520000
 472905.1700000,3638497.7400000,-360.900000
 472933.1900000,3638377.7000000,-327.890000
 472963.7600000,3638255.7600000,-313.820000
 472997.3800000,3638132.1900000,-274.970000
 473034.4200000,3638007.4200000,-239.990000
 473075.1100000,3637881.8900000,-203.870000
 473119.5000000,3637756.0000000,-194.660000
 473167.6000000,3637630.0200000,-214.690000
 473219.4400000,3637504.1100000,-234.980000
 473275.1500000,3637378.4000000,-226.110000
 473334.9100000,3637253.0500000,-204.830000
 473398.9600000,3637128.2900000,-198.710000
 473467.5200000,3637004.4600000,-183.670000
 473540.7500000,3636881.9700000,-163.310000
 473618.6700000,3636761.2900000,-179.970000
 473701.1800000,3636642.8200000,-166.740000
 473788.1200000,3636526.8500000,-132.050000
 473879.3900000,3636413.5400000,-153.690000
 473975.0100000,3636303.0600000,-137.130000
 474075.1000000,3636195.7100000,-120.380000
 474179.7000000,3636091.9900000,-113.350000
 474288.6300000,3635992.5400000,-121.680000
 474401.3500000,3635898.0200000,-128.700000
 474516.9600000,3635808.8500000,-141.340000
 474634.2400000,3635725.0700000,-146.410000
 474751.7900000,3635646.1200000,-123.670000
 474868.2800000,3635570.6700000,-113.650000
 474982.6500000,3635496.6100000,-96.440000
 475094.3700000,3635421.0000000,-86.620000
 475203.5600000,3635340.0300000,-49.860000
 475312.9600000,3635247.9600000,-18.560000
 472644.8400000,3640456.7800000,-272.510000
 472668.3100000,3640356.2900000,-259.540000
 472692.3400000,3640255.0200000,-276.720000
 472716.3500000,3640153.3300000,-282.660000
 472740.0700000,3640051.2800000,-270.550000
 472763.4400000,3639948.7800000,-274.640000
 472786.4800000,3639845.7100000,-280.450000
 472809.2800000,3639742.0000000,-288.780000
 472831.9400000,3639637.5600000,-299.200000
 472854.5700000,3639532.3400000,-320.350000
 472877.2600000,3639426.2800000,-330.040000
 472900.1100000,3639319.3300000,-338.320000
 472923.2500000,3639211.4200000,-353.340000
 472946.7700000,3639102.4700000,-354.440000
 472970.8400000,3638992.4000000,-363.570000
 472995.6200000,3638881.0900000,-375.130000
 473021.3400000,3638768.4600000,-376.990000
 473048.3000000,3638654.4300000,-374.750000
 473076.8000000,3638538.9700000,-371.170000
 473107.2300000,3638422.1200000,-366.500000
 473139.9400000,3638304.0100000,-361.700000
 473175.2700000,3638184.8300000,-356.720000
 473213.5200000,3638064.8400000,-346.290000
 473254.8900000,3637944.3300000,-327.030000
 473299.5400000,3637823.5700000,-324.270000
 473347.5700000,3637702.8200000,-322.750000
 473399.0900000,3637582.2700000,-319.290000
 473454.2100000,3637462.1400000,-314.080000
 473513.0900000,3637342.6200000,-298.630000
 473575.8500000,3637223.9600000,-281.850000
 473642.6400000,3637106.4400000,-265.460000
 473713.5400000,3636990.3800000,-264.940000
 473788.5800000,3636876.1100000,-275.240000
 473867.7400000,3636763.9200000,-267.250000
 473950.9800000,3636654.1000000,-263.420000
 474038.2500000,3636546.8800000,-262.610000
 474129.5100000,3636442.5200000,-251.880000
 474224.7300000,3636341.2900000,-220.710000
 474323.8000000,3636243.5300000,-194.710000
 474426.5100000,3636149.5600000,-160.320000
 474532.4700000,3636059.6600000,-121.230000
 474641.1800000,3635973.9400000,-88.250000
 474752.0200000,3635892.2100000,-75.990000
 474864.4000000,3635813.9400000,-60.310000
 474977.8700000,3635738.1000000,-28.990000
 475092.3700000,3635663.2200000,-27.330000
 475208.3400000,3635587.2500000,-45.770000
 475327.0200000,3635507.6000000,-47.580000
 475451.5800000,3635419.7300000,-26.180000
 472789.8300000,3640492.9400000,-255.440000
 472815.6000000,3640392.2200000,-246.580000
 472840.6700000,3640290.7000000,-261.140000
 472865.3400000,3640188.6300000,-257.810000
 472889.6800000,3640086.1300000,-247.590000
 472913.7400000,3639983.2000000,-254.650000
 472937.5900000,3639879.8000000,-253.880000
 472961.3000000,3639775.8700000,-265.350000
 472984.9500000,3639671.3700000,-277.770000
 473008.6500000,3639566.2200000,-291.360000
 473032.4900000,3639460.3900000,-281.040000
 473056.5800000,3639353.8300000,-282.250000
 473081.0300000,3639246.4800000,-304.000000
 473105.9800000,3639138.2900000,-307.860000
 473131.5800000,3639029.2100000,-306.140000
 473157.9900000,3638919.1800000,-312.860000
 473185.4300000,3638808.1800000,-318.220000
 473214.1400000,3638696.1700000,-332.610000
 473244.3700000,3638583.1900000,-335.280000
 473276.3900000,3638469.2900000,-348.900000
 473310.4900000,3638354.5800000,-343.630000
 473346.9200000,3638239.2100000,-338.810000
 473385.9100000,3638123.3700000,-333.370000
 473427.6800000,3638007.2700000,-329.400000
 473472.3600000,3637891.1300000,-329.100000
 473520.1100000,3637775.1600000,-330.060000
 473571.0500000,3637659.5700000,-332.390000
 473625.3000000,3637544.5800000,-329.340000
 473682.9600000,3637430.3800000,-322.870000
 473744.1500000,3637317.2200000,-314.570000
 473808.9700000,3637205.3300000,-306.630000
 473877.4600000,3637094.9900000,-286.830000
 473949.6800000,3636986.4400000,-258.360000
 474025.6200000,3636879.9600000,-237.300000
 474105.2700000,3636775.7900000,-217.940000
 474188.6000000,3636674.1700000,-201.740000
 474275.5600000,3636575.3400000,-219.770000
 474366.0900000,3636479.5200000,-160.540000
 474460.0700000,3636386.9500000,-91.570000
 474557.3500000,3636297.8200000,-65.790000
 474657.7000000,3636212.2700000,-53.770000
 474760.8700000,3636130.3000000,-45.150000
 474866.6300000,3636051.7500000,-30.980000
 474974.8500000,3635976.2700000,-30.030000
 475085.6100000,3635903.2300000,-22.920000
 475199.3600000,3635831.8200000,-18.670000
 475317.0900000,3635760.9600000,-26.980000
 475440.5500000,3635689.4900000,-20.700000
 475572.0300000,3635616.8300000,-8.470000
 472937.4700000,3640531.9600000,-241.710000
 472964.0300000,3640429.8700000,-233.150000
 472989.8000000,3640327.4700000,-235.110000
 473015.0200000,3640224.8000000,-231.710000
 473039.8900000,3640121.8500000,-226.090000
 473064.5200000,3640018.6000000,-228.140000
 473089.0100000,3639915.0000000,-228.150000
 473113.4300000,3639810.9900000,-234.980000
 473137.8800000,3639706.5300000,-241.060000
 473162.4400000,3639601.5700000,-240.780000
 473187.2000000,3639496.0700000,-244.190000
 473212.2800000,3639390.0000000,-248.950000
 473237.7800000,3639283.3200000,-251.780000
 473263.8300000,3639176.0000000,-246.640000
 473290.5800000,3639068.0300000,-253.080000
 473318.2000000,3638959.3700000,-260.720000
 473346.8500000,3638850.0300000,-263.040000
 473376.7500000,3638740.0300000,-252.060000
 473408.1000000,3638629.4000000,-253.660000
 473441.1200000,3638518.2200000,-265.760000
 473476.0500000,3638406.5800000,-269.070000
 473513.0700000,3638294.6000000,-258.970000
 473552.4000000,3638182.4500000,-243.470000
 473594.2100000,3638070.2900000,-238.470000
 473638.6500000,3637958.3100000,-252.720000
 473685.8700000,3637846.6900000,-259.250000
 473735.9800000,3637735.6300000,-280.100000
 473789.0900000,3637625.3100000,-274.030000
 473845.3100000,3637515.9500000,-253.280000
 473904.7300000,3637407.7600000,-237.200000
 473967.4200000,3637300.9500000,-222.270000
 474033.4400000,3637195.7400000,-214.220000
 474102.8300000,3637092.3800000,-190.760000
 474175.5800000,3636991.0700000,-151.420000
 474251.7200000,3636892.0500000,-133.740000
 474331.2000000,3636795.5300000,-135.850000
 474414.0000000,3636701.7200000,-193.300000
 474500.0600000,3636610.8100000,-112.900000
 474589.2900000,3636522.9900000,-63.450000
 474681.6100000,3636438.4000000,-48.820000
 474776.9100000,3636357.1400000,-41.920000
 474875.0900000,3636279.2400000,-32.300000
 474976.1200000,3636204.6500000,-24.120000
 475080.0800000,3636133.2400000,-20.480000
 475187.2700000,3636064.8000000,-18.080000
 475298.2800000,3635999.1100000,-16.120000
 475414.1600000,3635936.0000000,-15.560000
 475536.6400000,3635875.4800000,-13.230000
 475668.4000000,3635818.1000000,-6.480000
 473087.4000000,3640571.6900000,-227.820000
 473114.1400000,3640468.1600000,-219.500000
 473140.0300000,3640364.8000000,-211.540000
 473165.4400000,3640261.5300000,-207.720000
 473190.5900000,3640158.2200000,-208.390000
 473215.6000000,3640054.7600000,-204.300000
 473240.5500000,3639951.0700000,-208.240000
 473265.5200000,3639847.0800000,-215.120000
 473290.5700000,3639742.7600000,-217.960000
 473315.7900000,3639638.0700000,-210.400000
 473341.2600000,3639532.9800000,-209.740000
 473367.0800000,3639427.4600000,-208.960000
 473393.3500000,3639321.5200000,-212.110000
 473420.2000000,3639215.1300000,-212.970000
 473447.7700000,3639108.3000000,-211.920000
 473476.1900000,3639001.0200000,-211.850000
 473505.6300000,3638893.3200000,-211.440000
 473536.2600000,3638785.2400000,-203.620000
 473568.2600000,3638676.8200000,-200.860000
 473601.8200000,3638568.1400000,-200.250000
 473637.1100000,3638459.2900000,-198.150000
 473674.3100000,3638350.3800000,-196.030000
 473713.6000000,3638241.5500000,-199.920000
 473755.1300000,3638132.9400000,-195.750000
 473799.0300000,3638024.7200000,-189.280000
 473845.4500000,3637917.0400000,-183.730000
 473894.4900000,3637810.0800000,-186.700000
 473946.2500000,3637704.0200000,-189.930000
 474000.8400000,3637599.0500000,-195.250000
 474058.3300000,3637495.3600000,-175.160000
 474118.7800000,3637393.1400000,-156.160000
 474182.2500000,3637292.5900000,-148.330000
 474248.7700000,3637193.9100000,-135.050000
 474318.3500000,3637097.3100000,-95.250000
 474391.0100000,3637002.9800000,-78.110000
 474466.7300000,3636911.1200000,-94.120000
 474545.4800000,3636821.9100000,-136.200000
 474627.2300000,3636735.5200000,-158.730000
 474711.9400000,3636652.1200000,-89.880000
 474799.5400000,3636571.8400000,-51.920000
 474890.0000000,3636494.7900000,-38.890000
 474983.3000000,3636421.0700000,-28.300000
 475079.4700000,3636350.7400000,-22.040000
 475178.6300000,3636283.8600000,-18.860000
 475281.0400000,3636220.5300000,-16.970000
 475387.1600000,3636161.0000000,-15.120000
 475497.7200000,3636105.7200000,-12.930000
 475613.7900000,3636055.5500000,-10.490000
 475736.6200000,3636011.6200000,-7.620000
 473240.6500000,3640610.8600000,-210.070000
 473265.9300000,3640505.9100000,-204.630000
 473291.1700000,3640401.9300000,-190.350000
 473316.3600000,3640298.3800000,-183.410000
 473341.5600000,3640194.9300000,-185.900000
 473366.7900000,3640091.4300000,-187.130000
 473392.0700000,3639987.7600000,-188.630000
 473417.4300000,3639883.8900000,-189.810000
 473442.9200000,3639779.7800000,-192.100000
 473468.6200000,3639675.4100000,-186.610000
 473494.5800000,3639570.7700000,-182.320000
 473520.9100000,3639465.8600000,-175.570000
 473547.7000000,3639360.6700000,-168.920000
 473575.0700000,3639255.2200000,-154.420000
 473603.1300000,3639149.5100000,-150.700000
 473632.0200000,3639043.5800000,-134.570000
 473661.8800000,3638937.4500000,-130.180000
 473692.8600000,3638831.1800000,-136.740000
 473725.1200000,3638724.8100000,-131.340000
 473758.8100000,3638618.4300000,-123.590000
 473794.0900000,3638512.1300000,-115.080000
 473831.1100000,3638406.0100000,-139.860000
 473870.0200000,3638300.1800000,-140.350000
 473910.9600000,3638194.7900000,-124.770000
 473954.0600000,3638089.9600000,-99.000000
 473999.4300000,3637985.8500000,-90.670000
 474047.1800000,3637882.6200000,-90.210000
 474097.4000000,3637780.4300000,-114.950000
 474150.1900000,3637679.4300000,-126.010000
 474205.6000000,3637579.8200000,-98.240000
 474263.7100000,3637481.7600000,-91.160000
 474324.5500000,3637385.4400000,-104.500000
 474388.1600000,3637291.0200000,-88.000000
 474454.5700000,3637198.7000000,-70.470000
 474523.7800000,3637108.6600000,-63.470000
 474595.7800000,3637021.0600000,-66.280000
 474670.5700000,3636936.0700000,-73.320000
 474748.1200000,3636853.8600000,-107.540000
 474828.4100000,3636774.5800000,-142.750000
 474911.4000000,3636698.3700000,-64.470000
 474997.0800000,3636625.3600000,-40.890000
 475085.4500000,3636555.6900000,-27.820000
 475176.5100000,3636489.4900000,-21.670000
 475270.3400000,3636426.9500000,-18.500000
 475367.0500000,3636368.3300000,-16.190000
 475466.8000000,3636314.0600000,-13.980000
 475569.7700000,3636264.8500000,-11.720000
 475676.1700000,3636221.9500000,-9.530000
 475786.1200000,3636187.6100000,-7.110000
 473394.8400000,3640646.0500000,-188.660000
 473418.0000000,3640541.7800000,-180.770000
 473442.3400000,3640438.3100000,-166.770000
 473467.2600000,3640335.0700000,-155.930000
 473492.4900000,3640231.8100000,-162.810000
 473517.8900000,3640128.4400000,-165.100000
 473543.4100000,3640024.9200000,-161.360000
 473569.0600000,3639921.2300000,-158.660000
 473594.8600000,3639817.3700000,-154.500000
 473620.8600000,3639713.3400000,-138.900000
 473647.1400000,3639609.1600000,-124.140000
 473673.7600000,3639504.8400000,-100.450000
 473700.8300000,3639400.3900000,-87.270000
 473728.4500000,3639295.8400000,-80.970000
 473756.7300000,3639191.2200000,-77.000000
 473785.7800000,3639086.5600000,-72.680000
 473815.7400000,3638981.9000000,-71.060000
 473846.7400000,3638877.3100000,-69.660000
 473878.9200000,3638772.8400000,-69.080000
 473912.4100000,3638668.5700000,-68.560000
 473947.3500000,3638564.5900000,-69.010000
 473983.8700000,3638461.0000000,-71.330000
 474022.1100000,3638357.9000000,-76.620000
 474062.2000000,3638255.4200000,-75.710000
 474104.2300000,3638153.6800000,-72.410000
 474148.3300000,3638052.8100000,-72.230000
 474194.5900000,3637952.9500000,-74.310000
 474243.0900000,3637854.2600000,-83.060000
 474293.9200000,3637756.8800000,-76.210000
 474347.1400000,3637660.9800000,-68.300000
 474402.7900000,3637566.7000000,-66.730000
 474460.9400000,3637474.2100000,-68.300000
 474521.6000000,3637383.6700000,-64.340000
 474584.8100000,3637295.2500000,-59.020000
 474650.5800000,3637209.1100000,-56.530000
 474718.9000000,3637125.4100000,-54.590000
 474789.7700000,3637044.3100000,-53.150000
 474863.1800000,3636965.9500000,-67.190000
 474939.1100000,3636890.4900000,-152.800000
 475017.5500000,3636818.0700000,-111.390000
 475098.4700000,3636748.8300000,-43.640000
 475181.8500000,3636682.9200000,-31.900000
 475267.6900000,3636620.5000000,-23.350000
 475355.9600000,3636561.7700000,-19.080000
 475446.6200000,3636507.0100000,-15.950000
 475539.5600000,3636456.5900000,-13.110000
 475634.5200000,3636411.0400000,-10.820000
 475730.8900000,3636371.1600000,-8.510000
 475827.3800000,3636337.7800000,-6.520000
 473545.1800000,3640677.6300000,-156.700000
 473567.9700000,3640576.3600000,-138.600000
 473592.4100000,3640474.3700000,-129.640000
 473617.5800000,3640371.8500000,-122.470000
 473643.0800000,3640268.9500000,-126.310000
 473668.7500000,3640165.7900000,-125.550000
 473694.5200000,3640062.4300000,-113.880000
 473720.3800000,3639958.9200000,-97.100000
 473746.3700000,3639855.3000000,-79.370000
 473772.5400000,3639751.6000000,-72.340000
 473798.9500000,3639647.8600000,-71.480000
 473825.6700000,3639544.0900000,-67.950000
 473852.8000000,3639440.3300000,-66.400000
 473880.4400000,3639336.6300000,-65.220000
 473908.6700000,3639233.0100000,-64.290000
 473937.6200000,3639129.5200000,-63.820000
 473967.4000000,3639026.2300000,-63.300000
 473998.1200000,3638923.1800000,-62.940000
 474029.9200000,3638820.4400000,-62.820000
 474062.9100000,3638718.1000000,-62.390000
 474097.2200000,3638616.2400000,-62.340000
 474132.9800000,3638514.9500000,-62.380000
 474170.2800000,3638414.3200000,-62.750000
 474209.2600000,3638314.4800000,-63.210000
 474250.0100000,3638215.5300000,-63.020000
 474292.6300000,3638117.6000000,-62.840000
 474337.2100000,3638020.8200000,-62.380000
 474383.8300000,3637925.3000000,-61.650000
 474432.5600000,3637831.2100000,-60.420000
 474483.4600000,3637738.6600000,-58.730000
 474536.5700000,3637647.8200000,-57.160000
 474591.9500000,3637558.8200000,-55.640000
 474649.6200000,3637471.8100000,-53.790000
 474709.6100000,3637386.9500000,-51.990000
 474771.9200000,3637304.3700000,-49.790000
 474836.5700000,3637224.2400000,-47.740000
 474903.5500000,3637146.6900000,-46.140000
 474972.8600000,3637071.8800000,-45.830000
 475044.4800000,3636999.9300000,-80.990000
 475118.4000000,3636931.0000000,-137.880000
 475194.5900000,3636865.2100000,-46.950000
 475273.0300000,3636802.7200000,-32.370000
 475353.6800000,3636743.6600000,-27.690000
 475436.4600000,3636688.2100000,-23.490000
 475521.2500000,3636636.5500000,-17.090000
 475607.8600000,3636588.8600000,-12.680000
 475695.8800000,3636545.3500000,-9.770000
 475784.6600000,3636506.1000000,-7.740000
 475872.9400000,3636470.6900000,-5.710000
 473689.1700000,3640711.8300000,-97.960000
 473715.0700000,3640612.5800000,-85.480000
 473741.1700000,3640511.5300000,-77.560000
 473767.3000000,3640409.3900000,-73.760000
 473793.3900000,3640306.6400000,-71.040000
 473819.4200000,3640203.5500000,-70.210000
 473845.4300000,3640100.2500000,-66.580000
 473871.4400000,3639996.8500000,-64.350000
 473897.5200000,3639893.4100000,-62.950000
 473923.7100000,3639789.9700000,-62.130000
 473950.0800000,3639686.5900000,-61.470000
 473976.7300000,3639583.3100000,-60.700000
 474003.7100000,3639480.1800000,-60.150000
 474031.1400000,3639377.2300000,-59.480000
 474059.1000000,3639274.5100000,-58.780000
 474087.7000000,3639172.1000000,-58.090000
 474117.0300000,3639070.0300000,-57.570000
 474147.2200000,3638968.3800000,-57.240000
 474178.3800000,3638867.2200000,-56.920000
 474210.6100000,3638766.6200000,-56.780000
 474244.0300000,3638666.6800000,-56.520000
 474278.7600000,3638567.4700000,-56.350000
 474314.8900000,3638469.0900000,-56.270000
 474352.5400000,3638371.6400000,-56.060000
 474391.8000000,3638275.2300000,-55.870000
 474432.7500000,3638179.9600000,-55.580000
 474475.4800000,3638085.9600000,-54.850000
 474520.0700000,3637993.3400000,-53.920000
 474566.5700000,3637902.2200000,-52.800000
 474615.0400000,3637812.7300000,-51.600000
 474665.5300000,3637725.0100000,-50.230000
 474718.0800000,3637639.1800000,-49.170000
 474772.7000000,3637555.3800000,-47.550000
 474829.4400000,3637473.7500000,-45.920000
 474888.2900000,3637394.4300000,-44.220000
 474949.2700000,3637317.5600000,-42.000000
 475012.3800000,3637243.2600000,-40.030000
 475077.6100000,3637171.6900000,-39.680000
 475144.9600000,3637102.9600000,-54.820000
 475214.4000000,3637037.2200000,-131.990000
 475285.9300000,3636974.5900000,-114.080000
 475359.5100000,3636915.2000000,-45.290000
 475435.0900000,3636859.1600000,-36.850000
 475512.6100000,3636806.6000000,-29.800000
 475591.9500000,3636757.6000000,-18.660000
 475672.9600000,3636712.2100000,-12.120000
 475755.3700000,3636670.4000000,-9.390000
 475838.8700000,3636631.9900000,-7.320000
 475923.1300000,3636596.5700000,-5.790000
 473832.1200000,3640753.1600000,-63.790000
 473861.8400000,3640652.6400000,-62.030000
 473889.9300000,3640550.7700000,-60.830000
 473917.1300000,3640448.1100000,-60.000000
 473943.8100000,3640345.0200000,-59.680000
 473970.1700000,3640241.7100000,-59.220000
 473996.3300000,3640138.2900000,-58.610000
 474022.3900000,3640034.8600000,-58.040000
 474048.4100000,3639931.4900000,-57.380000
 474074.4800000,3639828.2200000,-56.770000
 474100.6600000,3639725.1200000,-56.000000
 474127.0400000,3639622.2400000,-55.400000
 474153.6900000,3639519.6200000,-54.840000
 474180.7100000,3639417.3200000,-54.160000
 474208.1800000,3639315.4000000,-53.710000
 474236.1900000,3639213.9200000,-53.090000
 474264.8500000,3639112.9500000,-52.460000
 474294.2700000,3639012.5500000,-51.840000
 474324.5400000,3638912.7900000,-51.390000
 474355.7700000,3638813.7700000,-51.060000
 474388.0600000,3638715.5500000,-50.970000
 474421.5400000,3638618.2200000,-50.900000
 474456.2800000,3638521.8700000,-50.630000
 474492.3900000,3638426.5900000,-50.150000
 474529.9600000,3638332.4800000,-49.700000
 474569.0800000,3638239.6400000,-49.200000
 474609.8100000,3638148.1600000,-48.570000
 474652.2200000,3638058.1700000,-47.680000
 474696.3800000,3637969.7600000,-46.860000
 474742.3200000,3637883.0500000,-45.880000
 474790.1100000,3637798.1600000,-44.660000
 474839.7500000,3637715.2100000,-43.310000
 474891.3000000,3637634.3300000,-41.990000
 474944.7500000,3637555.6500000,-40.320000
 475000.1300000,3637479.2800000,-38.580000
 475057.4400000,3637405.3700000,-37.030000
 475116.6800000,3637334.0400000,-35.400000
 475177.8500000,3637265.4100000,-35.200000
 475240.9600000,3637199.6300000,-45.260000
 475305.9700000,3637136.8100000,-65.780000
 475372.8900000,3637077.0600000,-135.120000
 475441.6900000,3637020.5200000,-86.080000
 475512.3500000,3636967.2600000,-39.810000
 475584.8300000,3636917.3800000,-29.160000
 475659.0700000,3636870.9100000,-18.890000
 475735.0000000,3636827.8500000,-13.790000
 475812.5500000,3636788.0900000,-10.130000
 475891.6000000,3636751.3900000,-7.920000
